repoLanguage,forkCount,stargazerCount,repoAge,state,deletions,additions,changedFiles,commentsTotalCount,commitsTotalCount,prExperience,isMember,authorComments,reviewersComments,reviewersTotalCount,bodyLength,prSize,reviewTime,purpose
JavaScript,9664,43890,3733.1125115740742,MERGED,84,1112,25,0,5,333,True,0,0,0,761,1196,21.178333333333335,Bug
TypeScript,15,34,560.4530208333333,MERGED,221,63,11,0,5,193,False,0,0,0,605,284,40.75416666666667,Feature
TypeScript,4,33,838.4124768518518,MERGED,1,1,1,1,1,664,True,0,1,1,773,2,0.07861111111111112,Bug
TypeScript,3393,2334,1042.967013888889,MERGED,1,2,1,2,1,504,False,0,2,1,1079,3,0.3552777777777778,Document
JavaScript,9664,43890,3733.121435185185,MERGED,20,15,6,0,1,324,True,0,0,0,724,35,0.14027777777777778,Bug
C#,80,125,895.6190046296297,MERGED,24,8,6,0,1,1,False,0,0,0,714,32,7.692222222222222,Document
Go,2083,11770,1589.275162037037,CLOSED,18,115,6,0,1,0,False,0,0,0,2397,133,0.01,Document
JavaScript,9664,43890,3732.7955671296295,MERGED,7,90,7,0,1,332,True,0,0,0,850,97,0.2075,Feature
TypeScript,2070,16643,1313.1949652777778,CLOSED,2,2,1,1,1,77,True,1,0,0,2245,4,2.1894444444444443,Bug
Python,72,25,1706.7776273148147,MERGED,23,299,2,6,4,41,False,4,2,1,2942,322,116.80583333333334,Feature
TypeScript,1297,21107,490.0502314814815,MERGED,4,106,8,1,2,1189,True,0,1,1,3385,110,0.06277777777777778,Document
TypeScript,1297,21107,490.0280324074074,MERGED,1,36,3,1,1,1187,True,0,1,1,2479,37,0.010277777777777778,Document
PHP,1334,2960,4278.970173611111,MERGED,3,11,3,2,3,2,False,0,2,2,3629,14,2.925,Document
TypeScript,41369,87415,3012.8963310185186,MERGED,317,361,3,5,5,626,True,1,4,4,3065,678,12.393611111111111,Document
TypeScript,41369,87415,3012.7338078703706,MERGED,0,8,2,2,6,0,False,0,2,2,2490,8,17.615833333333335,Document
Python,137,75,757.1274537037037,CLOSED,0,279,16,0,6,32,False,0,0,0,2492,279,959.2572222222223,Bug
JavaScript,22,26,988.9246180555556,MERGED,1,1,1,0,1,16,True,0,0,0,953,2,3.8672222222222223,Feature
JavaScript,9664,43890,3728.4857638888893,MERGED,13,13,1,0,1,0,False,0,0,0,940,26,32.93,Bug
TypeScript,41369,87415,3012.7656597222226,MERGED,2,2,1,2,1,1956,True,0,2,2,2554,4,0.48388888888888887,Document
TypeScript,41369,87415,3012.6548379629626,MERGED,3,4,1,2,1,516,True,0,2,2,2561,7,0.7552777777777778,Document
TypeScript,41369,87415,3012.642071759259,MERGED,8,7,6,2,1,1955,True,0,2,2,2753,15,0.6141666666666666,Document
TypeScript,3989,23861,2903.1622569444444,MERGED,4,23,3,1,7,37,False,0,1,1,1573,27,428.74888888888887,Feature
TypeScript,41369,87415,3012.4597337962964,MERGED,1613,1591,2,2,3,135,True,0,2,2,2216,3204,1.3688888888888888,Document
TypeScript,41369,87415,3012.460138888889,MERGED,0,1,1,2,1,623,True,0,2,2,2515,1,0.15166666666666667,Document
TypeScript,41369,87415,3012.145115740741,CLOSED,42915,42915,5,3,3,32,False,0,3,3,2714,85830,11.71,Document
TypeScript,1297,21107,488.86123842592593,MERGED,1,178,9,1,6,1176,True,0,1,1,3184,179,0.1313888888888889,Document
TypeScript,1297,21107,488.83752314814814,MERGED,8,15,2,1,1,1175,True,0,1,1,2548,23,0.011944444444444445,Document
JavaScript,5140,7051,1274.8705208333333,MERGED,20,326,9,2,7,105,False,1,1,1,3534,346,111.30388888888889,Bug
TypeScript,41369,87415,3009.730358796296,MERGED,2,251,4,2,5,1636,True,0,2,2,2726,253,144.92333333333335,Document
TypeScript,1297,21107,488.6514467592593,MERGED,0,139,3,1,2,1169,True,0,1,1,2141,139,0.009444444444444445,Document
Java,450,746,4143.996226851852,MERGED,23,620,30,0,28,41,False,0,0,0,755,643,122.63138888888889,Feature
C#,655,7879,1902.405763888889,MERGED,3,3,2,3,2,7,True,1,2,2,1986,6,568.6938888888889,Document
TypeScript,41369,87415,3011.9383564814816,MERGED,1,1,1,2,1,1954,True,0,2,2,2239,2,0.24916666666666668,Document
TypeScript,41369,87415,3011.8555671296294,CLOSED,2,6,1,2,1,5,False,0,2,2,2354,8,0.14944444444444444,Document
JavaScript,5140,7051,1275.7039236111111,MERGED,19,27,17,1,13,19,False,0,1,1,4123,46,24.635833333333334,Feature
TypeScript,4,33,835.5193518518519,MERGED,1,0,1,1,1,663,True,0,1,1,971,1,0.05555555555555555,Feature
TypeScript,4,33,835.4025115740741,MERGED,2,1,1,1,1,661,True,0,1,1,729,3,0.041666666666666664,Feature
TypeScript,1297,21107,487.9470023148148,MERGED,22,205,7,1,3,1162,True,0,1,1,2552,227,0.11916666666666667,Document
TypeScript,202,107,1216.8086805555556,MERGED,20,23,1,3,1,285,True,0,3,3,3152,43,0.5894444444444444,Bug
TypeScript,4,33,835.3420833333333,MERGED,1,1,1,1,1,659,True,0,1,1,967,2,0.14333333333333334,Bug
TypeScript,41369,87415,3010.9991087962967,MERGED,2,2,1,4,1,1,False,1,3,3,2265,4,20.551111111111112,Document
TypeScript,15,34,562.43,MERGED,179,438,22,0,7,153,False,0,0,0,936,617,91.74944444444445,Bug
TypeScript,307,2556,610.7238310185186,MERGED,2,2,1,0,1,207,True,0,0,0,551,4,71.01472222222222,Bug
C#,80,125,892.7234606481483,MERGED,10,1113,3,0,1,196,False,0,0,0,779,1123,0.9186111111111112,Document
TypeScript,307,2556,609.513761574074,MERGED,17,24,4,2,1,587,True,0,2,2,2262,41,101.03166666666667,Bug
C#,655,7879,1904.1735069444446,MERGED,14,208,4,1,1,248,True,0,1,1,1852,222,8.20111111111111,Document
TypeScript,41369,87415,3010.7025810185187,MERGED,42966,42959,10,4,4,3,False,0,4,3,3007,85925,2.647222222222222,Document
Go,752,2399,798.6717708333334,MERGED,1,102,4,0,1,158,False,0,0,0,2913,103,18.963333333333335,Bug
C#,80,125,891.6546643518518,MERGED,0,1,1,0,1,197,False,0,0,0,1032,1,22.74888888888889,Document
TypeScript,7,6,720.1668981481481,MERGED,17,37,3,0,23,46,True,0,0,0,4964,54,193.51777777777778,Feature
TypeScript,41369,87415,3010.0566203703706,MERGED,7,5,1,2,3,1,False,0,2,2,1317,12,0.5388888888888889,Bug
V,2097,34362,1622.9870949074075,MERGED,2,18,2,0,1,18,False,0,0,0,2616,20,8.238611111111112,Document
V,2097,34362,1622.9805439814816,MERGED,2,13,1,0,2,17,False,0,0,0,1922,15,8.372777777777777,Document
V,2097,34362,1622.9671296296294,MERGED,19,12,1,0,1,16,False,0,0,0,2347,31,8.711944444444445,Document
TypeScript,41369,87415,3009.9761226851856,MERGED,1,6,2,2,1,1637,True,0,2,2,2995,7,0.5527777777777778,Document
Starlark,440,286,562.7367361111111,MERGED,3,12,1,3,2,1,False,2,1,1,1729,15,792.7455555555556,Feature
TypeScript,41369,87415,3009.658171296296,MERGED,9,3,2,2,1,2,False,0,2,2,2466,12,0.40166666666666667,Document
JavaScript,9664,43890,3728.279953703704,MERGED,0,1,1,1,3,0,False,0,1,1,683,1,12.918333333333333,Feature
C#,655,7879,1902.4186574074074,MERGED,3,0,1,0,1,8,True,0,0,0,1714,3,39.64277777777778,Document
C#,655,7879,1904.1869675925927,MERGED,19,243,9,2,11,10,False,0,2,2,2442,262,264.06666666666666,Document
TypeScript,41369,87415,3009.4669907407406,MERGED,11,4,3,1,5,510,True,0,1,1,2721,15,1.7202777777777778,Document
TypeScript,41369,87415,3009.4628009259263,MERGED,0,8,2,1,1,37,False,0,1,1,2321,8,0.33916666666666667,Document
TypeScript,15,34,561.7563310185185,MERGED,10,23,2,0,5,74,False,0,0,0,772,33,19.754444444444445,Bug
TypeScript,41369,87415,3008.8572337962964,MERGED,2,32,4,2,3,1634,True,0,2,2,3435,34,0.5327777777777778,Document
TypeScript,41369,87415,3008.8294791666667,CLOSED,43,27,2,4,1,36,False,1,3,3,2899,70,0.12416666666666666,Document
TypeScript,41369,87415,3008.8013194444447,MERGED,1,1,1,5,1,509,True,2,3,3,2197,2,0.5077777777777778,Document
TypeScript,307,2556,613.4677083333333,MERGED,84,103,2,12,3,2,False,5,7,2,879,187,22.98027777777778,Document
Go,1174,11429,1913.139050925926,MERGED,293,1333,37,8,1,391,True,7,1,1,3027,1626,329.5725,Document
C#,655,7879,1901.241261574074,MERGED,2,41,2,5,2,1528,True,2,3,2,1870,43,34.644444444444446,Document
TypeScript,2070,16643,1316.896701388889,MERGED,7,30,2,0,1,4,False,0,0,0,3498,37,175.76833333333335,Bug
TypeScript,41369,87415,3007.7405555555556,MERGED,0,54,2,1,1,133,True,0,1,1,2467,54,0.4222222222222222,Document
Go,1174,11429,1912.9139583333333,MERGED,22,42,7,4,4,372,True,3,1,1,4934,64,308.5911111111111,Document
JavaScript,22,26,993.657048611111,MERGED,0,7,2,0,1,17,True,0,0,0,1319,7,0.03111111111111111,Document
TypeScript,2070,16643,1315.9056597222223,MERGED,26,16,8,0,4,79,True,0,0,0,4622,42,199.55333333333334,Bug
Java,450,746,4148.086342592593,MERGED,60,102,2,1,5,17,False,0,1,1,1285,162,193.74333333333334,Document
TypeScript,202,107,1219.6185648148148,MERGED,98,160,1,4,8,287,True,0,4,3,3826,258,210.62916666666666,Bug
Python,72,25,1711.7692592592593,MERGED,32,361,2,0,2,44,False,0,0,0,4506,393,40.46666666666667,Bug
Erlang,2054,12122,3871.1090162037035,CLOSED,1,1,1,0,1,148,False,0,0,0,1142,2,25.952222222222222,Document
C#,655,7879,1899.4426851851852,MERGED,0,26,3,4,1,81,False,0,4,2,1590,26,21.021944444444443,Document
TypeScript,2147,14725,1546.8689583333335,MERGED,243,320,12,0,2,214,False,0,0,0,9152,563,27.829166666666666,Document
Erlang,2054,12122,3871.0002893518517,MERGED,3,4,2,0,3,258,True,0,0,0,1102,7,3.7669444444444444,Document
Erlang,2054,12122,3870.8839814814814,MERGED,6,57,2,0,1,399,True,0,0,0,1111,63,3.508888888888889,Document
Erlang,2054,12122,3868.423645833333,MERGED,31,1346,28,0,3,423,False,0,0,0,1361,1377,138.015,Document
TypeScript,149,2900,453.8136921296296,MERGED,0,18,1,6,2,122,False,3,3,2,1145,18,123.16694444444444,Document
C#,655,7879,1904.2139583333335,MERGED,7,52,26,1,2,660,True,0,1,1,2308,59,74.51472222222222,Document
Go,1174,11429,1912.618136574074,MERGED,12,18,1,3,1,457,True,1,2,1,1530,30,7.76,Document
C++,363,552,612.2398032407408,MERGED,1,74,1,3,1,292,False,2,1,1,1710,75,41.00277777777778,Document
TypeScript,4,33,837.3800925925925,MERGED,422,359,41,1,22,406,True,0,1,1,1409,781,77.1,Feature
TypeScript,41369,87415,3012.802650462963,MERGED,20,48,3,3,7,1638,True,1,2,2,3623,68,69.49472222222222,Document
Erlang,2054,12122,3868.9869675925925,MERGED,1,1,1,0,1,398,True,0,0,0,1141,2,39.80416666666667,Document
TypeScript,3393,2334,1043.1359027777778,MERGED,10,119,3,1,2,172,False,0,1,1,1670,129,0.5269444444444444,Document
Erlang,2054,12122,3868.1519675925924,MERGED,4,67,3,0,1,24,False,0,0,0,1253,71,77.72972222222222,Document
TypeScript,3393,2334,1042.957673611111,MERGED,0,42,1,2,4,369,False,1,1,1,1282,42,0.5747222222222222,Feature
C#,80,125,895.7260648148149,MERGED,18,22,4,0,1,207,True,0,0,0,1031,40,20.091944444444444,Document
Java,450,746,4143.261342592593,MERGED,235,243,10,0,2,384,False,0,0,0,1741,478,282.18638888888887,Feature
TypeScript,184,377,1982.721273148148,MERGED,0,641,2,0,14,50,False,0,0,0,1447,641,24.56361111111111,Document
C#,655,7879,1903.842152777778,MERGED,4,37,2,3,2,659,True,1,2,2,2267,41,41.949444444444445,Document
Starlark,440,286,562.3242361111111,CLOSED,0,59,1,2,1,0,False,1,1,1,1016,59,92.74416666666667,Feature
TypeScript,1297,21107,491.6409143518519,MERGED,21,163,9,1,3,1200,True,0,1,1,3417,184,0.08972222222222222,Document
Go,752,2399,802.4747222222222,MERGED,39,17,1,0,1,63,False,0,0,0,4241,56,56.089166666666664,Bug
C#,655,7879,1904.1303356481483,MERGED,3,0,1,0,1,9,True,0,0,0,2012,3,15.432222222222222,Document
TypeScript,2147,14725,1544.8771412037038,MERGED,57,52,11,0,1,688,False,0,0,0,5317,109,0.8013888888888889,Document
TypeScript,261,3765,749.4859490740741,MERGED,216,137,18,0,3,1039,True,0,0,0,7849,353,47.79083333333333,Document
Erlang,2054,12122,3867.385821759259,MERGED,17,15,4,0,1,93,False,0,0,0,965,32,84.56305555555555,Document
TypeScript,4,33,835.3025810185185,MERGED,469,536,64,1,20,405,True,0,1,1,1186,1005,71.45611111111111,Bug
C++,363,552,611.0408101851853,MERGED,0,22,3,0,2,291,False,0,0,0,1730,22,46.00194444444445,Document
V,2097,34362,1627.4155092592591,MERGED,6,48,5,6,5,231,True,2,4,2,3287,54,6.3036111111111115,Document
C#,80,125,891.6917824074075,MERGED,1639,3501,11,0,16,189,False,0,0,0,1687,5140,628.1516666666666,Document
TypeScript,2147,14725,1544.0746064814814,MERGED,58,177,10,0,1,778,False,0,0,0,5407,235,3.1547222222222224,Bug
TypeScript,3393,2334,1041.1580208333332,MERGED,0,68,5,2,2,367,False,0,2,2,1615,68,42.03388888888889,Feature
TypeScript,3393,2334,1040.753912037037,MERGED,1,1,1,2,1,0,False,0,2,1,1414,2,52.37083333333333,Bug
Erlang,2054,12122,3868.264282407408,MERGED,3,6,4,0,1,91,False,0,0,0,1109,9,1.8911111111111112,Document
TypeScript,2070,16643,1314.9955324074074,MERGED,2,20,1,0,1,78,True,0,0,0,3165,22,0.5436111111111112,Document
TypeScript,12,11,1061.5515046296296,MERGED,326,3276,24,0,10,190,False,0,0,0,7656,3602,496.78805555555556,Feature
V,2097,34362,1624.7268287037039,CLOSED,207,151,2,2,4,0,False,0,2,1,3107,358,8.703055555555556,Document
Erlang,2054,12122,3867.9485763888893,MERGED,0,2,1,0,1,90,False,0,0,0,1144,2,0.02666666666666667,Document
Erlang,2054,12122,3867.9062615740745,MERGED,13,10,3,0,1,440,True,0,0,0,1184,23,1.456388888888889,Document
Erlang,2054,12122,3867.896412037037,MERGED,9,86,6,0,3,31,False,0,0,0,1375,95,1.9630555555555556,Document
Erlang,2054,12122,3867.5076041666666,MERGED,2,5,4,0,1,23,False,0,0,0,1216,7,22.544722222222223,Document
TypeScript,41369,87415,3013.080613425926,CLOSED,16,31,3,2,4,517,True,0,2,2,3335,47,32.705,Document
Erlang,2054,12122,3867.768587962963,MERGED,3,3,3,0,1,439,True,0,0,0,1258,6,3.2019444444444445,Document
Python,1912,12143,144.1475462962963,MERGED,29,47,6,3,7,0,False,2,1,1,1695,76,21.604444444444443,Document
C#,80,125,892.7596180555556,MERGED,6199,44876,244,0,30,41,False,0,0,0,994,51075,93.91,Document
Erlang,2054,12122,3867.3853125,CLOSED,370,581,47,1,24,422,False,0,1,1,1252,951,16.6425,Document
Erlang,2054,12122,3867.115787037037,CLOSED,21,348,5,5,2,92,False,1,4,2,1289,369,22.85333333333333,Document
C#,655,7879,1900.0472222222222,MERGED,22,33,3,9,3,1527,True,4,5,3,2143,55,149.99527777777777,Document
Python,2409,12194,311.92315972222224,MERGED,1,2,1,1,4,4,True,0,1,1,1112,3,8.778611111111111,Bug
C#,655,7879,1901.2639583333332,MERGED,27,56,6,1,3,615,True,0,1,1,2137,83,74.5286111111111,Document
Java,450,746,4144.299618055556,CLOSED,73168,1689,47,0,8,164,False,0,0,0,4544,74857,137.18055555555554,Bug
TypeScript,41369,87415,3012.578425925926,MERGED,5,215,7,2,8,136,True,0,2,2,4301,220,20.500833333333333,Document
Erlang,2054,12122,3866.1881944444444,MERGED,8,110,5,1,2,420,False,1,0,0,1239,118,53.20861111111111,Document
Python,137,75,755.8431944444445,MERGED,6,39,6,0,4,104,False,0,0,0,2086,45,0.38722222222222225,Document
JavaScript,5140,7051,1279.6361574074074,MERGED,20,370,9,3,5,276,False,2,1,1,6955,390,44.8525,Bug
TypeScript,41369,87415,3012.6313310185183,MERGED,42915,42915,5,2,4,33,False,0,2,2,3453,85830,0.8733333333333333,Document
TypeScript,261,3765,747.8532291666667,MERGED,194,138,36,0,6,1037,True,0,0,0,6021,332,15.855,Document
Erlang,2054,12122,3866.198773148148,MERGED,3,40,4,1,1,22,False,1,0,0,1171,43,31.43138888888889,Document
TypeScript,4,33,835.3812037037037,MERGED,0,17,8,1,2,660,True,0,1,1,1383,17,0.2633333333333333,Bug
Erlang,2054,12122,3866.093576388889,MERGED,79,47,5,0,2,91,False,0,0,0,1006,126,24.18138888888889,Document
TypeScript,4,33,835.3177893518518,MERGED,18,14,3,2,3,272,True,1,1,1,1692,32,0.15444444444444444,Bug
Erlang,2054,12122,3866.1606944444447,MERGED,1,1,1,0,1,30,False,0,0,0,1045,2,18.338055555555556,Document
C++,363,552,609.2346412037037,MERGED,31,31,19,2,2,289,False,1,1,1,1580,62,11.154444444444444,Document
TypeScript,1297,21107,488.6976273148148,MERGED,75,213,7,1,2,1172,True,0,1,1,5109,288,0.21944444444444444,Document
TypeScript,3393,2334,1039.4378819444444,MERGED,4,8,3,2,2,503,False,0,2,1,1247,12,11.854444444444445,Document
V,2097,34362,1624.7130092592595,MERGED,14,23,3,4,3,22,False,2,2,1,3201,37,10.281944444444445,Document
C#,655,7879,1899.0746180555554,MERGED,6,182,3,7,7,1526,True,2,5,2,2094,188,129.33166666666668,Document
Python,137,75,757.9005787037037,CLOSED,0,280,13,3,31,3,False,0,3,3,3089,280,843.85,Document
C#,655,7879,1901.179201388889,MERGED,1,1,1,1,1,656,True,0,1,1,2353,2,6.1113888888888885,Document
C#,80,125,892.4479513888888,MERGED,76,177,28,0,3,228,False,0,0,0,1070,253,7.305833333333333,Document
C#,655,7879,1901.072511574074,MERGED,15,93,8,1,5,613,True,0,1,1,2311,108,4.162222222222222,Document
PHP,1334,2960,4280.155081018519,MERGED,84,26,3,1,1,887,False,0,1,1,5379,110,0.19277777777777777,Bug
JavaScript,9664,43890,3729.1825231481484,MERGED,1,1,1,0,1,0,False,0,0,0,1021,2,15.883055555555556,Feature
TypeScript,3393,2334,1039.1511458333332,MERGED,1,1,1,1,1,171,False,0,1,1,1462,2,0.13111111111111112,Bug
TypeScript,307,2556,609.4784953703703,MERGED,297,436,79,0,16,586,True,0,0,0,4156,733,125.60083333333333,Feature
Go,2083,11770,1594.2459722222222,MERGED,35,44,6,0,2,946,True,0,0,0,3756,79,0.21611111111111111,Document
TypeScript,4,33,834.2349305555555,MERGED,12,229,7,2,9,269,True,1,1,1,1346,241,2.1733333333333333,Bug
TypeScript,41369,87415,3010.9209953703703,MERGED,8,7,4,2,3,513,True,0,2,2,3467,15,12.474166666666667,Document
TypeScript,4,33,833.3207638888889,MERGED,4822,2626,626,1,23,658,True,0,1,1,1387,7448,47.94777777777778,Feature
TypeScript,61,71,1743.8920833333334,MERGED,5,5,4,0,2,173,True,0,0,0,1273,10,0.48694444444444446,Feature
C++,363,552,608.1019791666666,MERGED,1,9,1,0,1,287,False,0,0,0,1757,10,1.9308333333333334,Document
V,2097,34362,1623.5577777777778,MERGED,21,51,1,0,1,0,False,0,0,0,3365,72,17.998333333333335,Document
TypeScript,41369,87415,3009.472627314815,MERGED,8,8,5,4,2,38,False,1,3,3,3361,16,72.73861111111111,Document
TypeScript,41369,87415,3010.5818518518518,MERGED,33,39,2,2,3,511,True,0,2,2,3787,72,8.132777777777777,Document
C#,655,7879,1900.0941203703703,MERGED,0,2,1,4,1,654,True,0,4,2,2294,2,7.176944444444445,Document
C#,655,7879,1900.0514351851853,MERGED,0,0,1,1,1,612,True,0,1,1,2005,0,8.299166666666666,Document
TypeScript,4,33,833.6793981481482,MERGED,1,177,5,1,3,243,False,0,1,1,1661,178,0.17305555555555555,Document
TypeScript,4,33,833.4639120370371,MERGED,224,247,11,1,13,404,True,0,1,1,1675,471,4.158888888888889,Document
JavaScript,22,26,993.0492361111111,MERGED,0,25,2,0,1,29,True,0,0,0,1959,25,0.7952777777777778,Bug
JavaScript,5140,7051,1274.9814583333334,MERGED,6612,7838,21,3,10,0,False,2,1,1,3666,14450,212.82666666666665,Document
C#,655,7879,1898.9860416666668,MERGED,1,27,2,3,2,611,True,1,2,1,2362,28,47.185,Document
Python,137,75,761.0236805555555,MERGED,0,11,6,0,2,223,False,0,0,0,2209,11,0.21805555555555556,Document
TypeScript,4,33,833.1804629629629,MERGED,35,36,2,4,2,267,True,3,1,1,1277,71,0.49777777777777776,Bug
C#,80,125,890.5177662037037,MERGED,24,164,6,0,3,187,True,0,0,0,1083,188,24.530555555555555,Document
C#,655,7879,1899.13375,MERGED,1,4,1,1,1,13,False,0,1,1,2409,5,22.032777777777778,Document
TypeScript,307,2556,609.8046064814815,CLOSED,1,32,1,2,2,0,False,1,1,1,4075,33,19.558611111111112,Bug
C#,655,7879,1898.9644212962965,MERGED,25,59,6,0,1,653,True,0,0,0,2404,84,26.057222222222222,Document
V,2097,34362,1622.7046874999999,MERGED,6,37,2,0,2,13,False,0,0,0,3488,43,3.7047222222222222,Document
TypeScript,41369,87415,3008.1224305555556,MERGED,8,4,2,2,1,85,True,0,2,2,3116,12,91.78111111111112,Document
Starlark,440,286,564.3816782407407,MERGED,5,17,1,1,2,92,False,0,1,1,2081,22,105.94472222222223,Bug
Go,1835,11246,1801.785474537037,MERGED,0,2,1,0,2,592,False,0,0,0,1512,2,0.017222222222222222,Document
TypeScript,41369,87415,3009.586018518519,MERGED,15,19,4,2,1,1953,True,0,2,2,3331,34,1.3905555555555555,Document
Erlang,2054,12122,3870.989733796296,MERGED,71,297,4,1,5,519,True,1,0,0,1558,368,25.23638888888889,Document
Python,2409,12194,315.9200231481481,MERGED,69,71,7,0,18,405,True,0,0,0,1853,140,7.1947222222222225,Document
JavaScript,22,26,992.0646296296296,MERGED,10,10,4,0,1,27,True,0,0,0,2270,20,0.6852777777777778,Bug
Python,2409,12194,315.94642361111113,MERGED,7,15,1,1,1,406,True,1,0,0,2147,22,0.3441666666666667,Document
Starlark,440,286,563.5262037037037,MERGED,2,33,1,1,1,6,False,0,1,1,2106,35,126.51,Feature
PHP,1334,2960,4277.959351851851,CLOSED,7191,147,758,4,20,1,False,1,3,3,3337,7338,25.70888888888889,Document
TypeScript,41369,87415,3008.742060185185,MERGED,39,18,3,6,2,35,False,1,5,3,4614,57,2.020277777777778,Document
TypeScript,41369,87415,3007.9933449074074,MERGED,18,43,3,2,3,1633,True,0,2,2,3460,61,10.310555555555556,Document
Python,2409,12194,315.0528935185185,MERGED,8,12,2,0,2,402,True,0,0,0,1995,20,0.7866666666666666,Document
PHP,883,2338,1904.2514467592591,CLOSED,0,222,10,8,9,1,False,3,5,3,6923,222,680.4958333333333,Document
TypeScript,3393,2334,1043.1993287037037,MERGED,0,20,4,2,2,505,False,0,2,1,2341,20,18.081666666666667,Feature
Go,1835,11246,1799.9296064814814,MERGED,1,1,1,1,1,0,False,0,1,1,1567,2,16.459722222222222,Document
TypeScript,41369,87415,3007.7677662037036,MERGED,7,12,2,2,1,621,True,0,2,2,3664,19,0.8188888888888889,Document
TypeScript,41369,87415,3007.768472222222,MERGED,97,79,2,1,1,134,True,0,1,1,3096,176,0.6625,Document
TypeScript,41369,87415,3007.6926620370373,MERGED,8,232,2,1,3,132,True,0,1,1,3876,240,0.6886111111111111,Document
Go,1174,11429,1911.850300925926,MERGED,27,652,8,2,1,453,True,1,1,1,1923,679,19.154722222222222,Document
Go,1174,11429,1916.6479050925927,MERGED,269,194,42,3,1,459,True,3,0,0,1879,463,11.14638888888889,Document
C#,655,7879,1899.0247916666667,MERGED,2,40,3,0,10,6,True,0,0,0,2559,42,427.12388888888887,Document
Go,421,1654,1584.2581365740741,CLOSED,504,731,21,0,7,77,False,0,0,0,10150,1235,171.28861111111112,Bug
Go,1835,11246,1798.829363425926,MERGED,32,0,2,0,1,116,False,0,0,0,1576,32,0.015277777777777777,Document
Python,137,75,757.3535069444443,MERGED,0,247,11,0,14,33,False,0,0,0,2082,247,20.20888888888889,Bug
TypeScript,4,33,833.3481134259259,MERGED,319,594,33,1,14,408,False,0,1,1,2291,913,192.50972222222222,Document
Python,14533,41196,1160.9190162037037,MERGED,9,9,2,0,6,1431,True,0,0,0,1827,18,0.17166666666666666,Document
Starlark,440,286,562.7186458333333,CLOSED,3,12,1,3,1,0,False,2,1,1,1843,15,0.19027777777777777,Bug
Python,2409,12194,311.84063657407404,MERGED,1,4,2,8,13,0,False,6,2,1,1799,5,52.132222222222225,Document
Python,2409,12194,312.2747337962963,MERGED,1,4,2,0,3,399,True,0,0,0,1809,5,0.5108333333333334,Document
Python,2409,12194,311.7127314814815,MERGED,2,0,1,0,3,1,False,0,0,0,1605,2,13.881666666666666,Document
